name	mbid	artist_ref
Alright	52e23250-a19c-49da-ae4e-76a17966742a	3359
Easy	f1d34aa1-f8fc-483f-bd5e-bb0d69ec22cd	3434
Battery	36ca3827-fb03-4eeb-9379-29573f66d45a	642
Teenage Dream	8cf81f4a-05fd-4688-bb8c-eb59df2026a0	692
Ultraviolence	9f755d8a-5b38-434b-b372-2d8c688a4de9	1041
My Songs Know What You Did in the Dark (Light Em Up)	8606a66d-cdd8-4dac-ae25-9d574488e050	2150
7/11	0aa0fea6-76b3-4af9-a194-606058327c38	3078
I Know Places	adfcdd81-4129-436b-97d1-7aa522392583	1465
Judith	498828cc-287c-4ab0-9253-03d80a06704e	3149
Pyramids	6663470e-57d7-450a-bbf5-be672640d14e	1067
Only Girl (In the World)	e6d894a9-8593-4b90-966a-9ce743365c3e	999
Leave Out All the Rest	36ae7941-b60f-4eb1-8391-d1e3e1eda72d	1402
Shoot to Thrill	d3bf9f6f-e45e-44e7-bd8b-b2332fe420b4	987
The Great Gig in the Sky	73b01cea-2dad-4fc2-9e61-02a31477c1b1	1247
Disturbia	1bd93bdf-8f54-489d-be5b-98d85c160b5c	999
A Thousand Years	120dc093-460b-4071-9a57-c2edb06cf21d	3361
Dirty Harry	b3724cd7-d268-42f5-8557-88d926a4b689	1474
Animals	7c0ed007-5118-4086-917a-fd9cfb0d338e	1542
I Wish You Would	ed00ad44-7707-4fe1-ba79-79073144dcff	1465
Purple Rain	9e3bb7c5-5704-4472-b1ba-dfd5a5f16c09	3123
Cherry-Coloured Funk	19222df2-9bd2-4b3c-b712-b11538df42ae	3272
Seasons (Waiting on You)	db025af4-8c37-43ff-9a1c-e1d87b3440bb	3175
Last Friday Night (T.G.I.F.)	a2b6d3f6-2ab5-4522-9a40-e589fb8f6e02	692
Nocturnal Me	c5af64d4-74f9-4925-961e-5b14d41e18f5	3185
Jolene	0cf427a9-266d-4629-a2c3-2e4ce90534ac	838
Cochise	0f56ed8e-a935-4529-80ee-1981ba65a960	3131
I'm on Fire	457e1032-1e7f-451b-933e-aa8a23fa7c20	3093
Judas	7c616d84-f047-4c3b-a862-ba0aae0bc9ac	353
Semi-Charmed Life	a5988926-e106-43b1-ba4a-84d7da3d9626	443
Georgia	44ffd63f-a607-4477-ac98-94f24f1d42d6	3090
Let's Dance to Joy Division	f5316e86-bc33-4b10-a1cc-f4a94340920e	662
Boulevard of Broken Dreams	5cc1db82-ac3f-4cf5-a5e4-3a7f0418afd8	1389
Step	507ecc4d-e166-41e5-a833-3378f189dba8	478
Bleeding Love	aceadb3c-0544-423d-877f-6917ba22f3ea	3388
Read My Mind	22ce7721-95ac-424c-bb3e-0330bd1a2f7c	1004
Chicago	5efb8ca9-6f8a-4140-9713-13398178cb4d	1292
Tears in Heaven	bc10b379-413a-49d9-b6a5-36771762c4d3	3116
Juicy	29317d21-8369-41d3-b239-89f874c6f672	715
New Romantics	dd7b009d-8890-4ab6-b6f7-cde626c33ed9	1465
Love on Top	fbcd0a63-2565-4610-a1e8-612d59851df7	3078
Put Your Records On	eec0b54a-66f1-4e63-84c5-930d28122c31	3473
Dumb	b274ef3b-5259-4740-85a5-1bf02619d5de	279
The National Anthem	c7492f6e-adf3-4ff5-85dc-33d527dc81d8	71
Say Something	4a88e54b-3fd9-4d99-9787-ea2853cfbba1	3699
Animal I Have Become	c386bc5b-988f-40da-8ea1-b08860c47704	3162
Just Give Me a Reason	b9f8ca2e-5af6-4d02-89b1-8b1089d46317	704
Welcome to Paradise	cef5e2a8-0272-4dff-84c6-88721af19b2f	1389
Running Up That Hill (A Deal With God)	4b7f79d3-ff7d-4edf-8788-6012c0e8b718	3240
Tom Sawyer	cbbe5ec2-2c93-4cd4-a158-39cac7fa5850	3225
From the Inside	511529d3-54a0-4433-b4e0-ca90cb4c42f6	1402
Car Radio	12f72ce3-6df3-4a46-8598-11a7f0e73e1b	985
Apologize	2e6d86af-7caf-4de6-9933-7876bdc3377f	1532
Hate To Say I Told You So	70f8ece5-1c77-4ab7-84ad-1e863aa8eb65	3370
Brooklyn Baby	5a314ddb-6b87-4cec-97ff-6974f1b3367f	1041
Everybody's Changing	abeeaa32-a8d8-4145-8a47-b82c3f3d60e5	3178
Epic	a94a2c4f-c35e-4527-a43f-252342a23bed	134
Stayin' Alive	8e13de06-8ada-4a68-91ad-171204ed59c2	3161
Diet Mountain Dew	f1f21661-d4be-49c6-aeb6-050d35638d43	1041
Radio	1f49dac1-0772-4ac3-913b-954fa5633717	1041
Hung Up	cb349d7d-de8b-479c-972a-03e4daa08d3f	2066
Dragula	9c1d48c9-2f8b-4c50-adbe-6b1fc0381681	3343
Lying from You	b1e8719a-c52b-45b5-9847-e4a9ff051116	1402
Two Weeks	518bd3a9-cb1c-4cfc-b8a6-8a6b73d19d6d	3320
Freaking Out the Neighborhood	3ec17e78-5d35-4386-90ed-e93c57dfac6a	2065
Clean	ca9c624b-2272-49d4-a25b-2235659de660	1465
Plug In Baby	715a5869-567d-4d8b-b504-67d784b6b955	1079
Maps	00969864-63f8-4e5e-bcb2-9cc82dc5ca36	1542
Whiskey in the Jar	8d7f81d3-2d8f-4118-bba0-8f6c64483467	642
How You Get the Girl	4324d234-b2f0-4018-9bd4-9241983b9a79	1465
The Boys Are Back in Town	7ffd3432-9f45-4c40-a4aa-806db8f2cfcb	3374
Only Love	c2871cc0-c4ae-43fe-bab8-893934e380e3	3156
Love Me Harder	98552b63-1577-4866-bf62-3982499f5c0e	1028
Jóga	3fb96765-c83e-420e-8035-4c2a63c7346a	1787
Starships	96091990-0c66-43fc-8f04-71a31764c275	1935
Hyperballad	d82eba61-86da-4a09-b470-de0fbbe9b544	1787
(I Just) Died in Your Arms	d2bdc1cd-52d3-45c5-9568-539f2c876ef8	3885
Your Love	5e2a76d9-0edf-4a88-924d-bbccfdd32aa9	3941
Falling Away From Me	7a39bb86-4534-488b-b76a-43c6ead91cf4	3102
Undercover Martyn	64bca479-8a95-4ebd-a1db-bff355892b62	3091
Smile Like You Mean It	6cf8cc5d-0fb1-4bd4-bcec-d0e74de480e1	1004
In My Place	f6b0d094-f2c3-476c-b4cc-f354cb377929	1509
Lay Me Down	316404fb-6cdb-4d63-abcb-78ee31f654c4	1266
Casimir Pulaski Day	fa443781-1bfd-4b78-a1f9-62c424e75a20	1292
Kiss	91489f0a-2c17-4aec-aaba-3ff4efbfba1b	3123
Dreams	ca00b015-c6fe-4521-ada2-ea565880a105	149
Icky Thump	b696da72-23bf-442e-a3e2-88b9a14c5965	877
Don't Panic	fb81a071-9c63-4e8c-ab60-77403e81c01d	1509
Rhiannon	f32df521-d8f5-4767-833f-f87b7de0f6db	149
Lucky	26c3e5e2-fe40-4438-a1a0-d432dc78bc44	71
Walking on Sunshine	a980df85-8bfc-43a3-945a-e0e6c3b97739	2371
Stolen Dance	9cc331fa-1fba-4c44-a048-3bcdb7bdd3ed	1019
When the Sun Goes Down	f05a995c-9cdd-404f-91f8-0658044be619	1501
Say It Ain't So	e7ada1d0-0604-4ff2-9361-939ebf5b53af	3082
Have You Ever Seen The Rain?	749dfa2e-18eb-479b-a4ac-cdaf09295017	2143
Out of the Woods	6c63a910-6e61-445f-8fbe-3bd17b954c95	1465
How to Save a Life	5c5cae19-b26c-4542-907a-9c15b51ab6a6	413
Genesis	2aefd14e-d8b5-4c7f-88a6-b14698827ed4	3100
She Will Be Loved	0eb8495d-fc5e-4c32-8a6e-aea9ce9741cf	1542
Rehab	873eba85-b721-4728-be2e-96ce94cccb8b	3094
Glory Box	145f5c43-0ac2-4886-8b09-63d0e92ded5d	3129
No Scrubs	f9089ce6-3ad4-4a26-9eb4-af5f55a8bd1d	1321
Paranoid Android	534e0d59-58a8-4594-aaab-847398098ff7	71
Master of Puppets	d6082f3d-5f2f-4c13-81bb-41e59875550a	642
When You Were Young	b38f9ded-8ac3-409e-82c3-187495e4da47	1004
Let Her Go	1682cf55-a9a6-429c-a7f0-ff756781570a	3151
Crawling	cefb943b-bd5d-4977-83a1-52a0e30109ad	1402
Someday	e36646d7-dcbf-4b49-b8cf-a6fd5bcd480e	1005
Chasing Cars	f62a3798-6559-4f9b-8b80-6ea3e4ad89aa	3169
Gimme Shelter	36228646-2c16-4a7a-9732-f4c14bb24776	1620
One Step Closer	30cb03f3-bd95-43b0-9d41-6d75e13cd353	1402
Ho Hey	1243e386-d49c-48b8-aea7-ea14383eb67f	3111
Sympathy for the Devil	b71b7b4a-4019-4bc7-a56d-ea5d578a049e	1620
Like a Stone	e20a9641-2668-4a58-8295-624678a8a883	3131
Bad Blood	914f6a27-fce4-4a75-9267-049b51a1b086	1465
Crazy In Love	fe664d51-b267-4e2d-8daf-d9e3f9cc8a6e	3078
Dani California	8ebb47f5-d7d5-4c72-ba7d-cd09eb10ef94	1254
Two Weeks	bd2d83e2-c6e4-4d65-b3b5-10f9d6e9009a	12
Somebody That I Used to Know	5b6ad1ba-9e08-4570-bcef-e3343519070a	3302
High and Dry	f3886ee8-6025-4fda-800b-f9572acd003b	71
Fake Plastic Trees	1e73e7a6-7378-46e5-97a7-2c299c656a29	71
Crystalised	28565ecb-6f65-4f57-ab7f-1846d643c1d7	1319
Whip It	428cba13-082c-46c5-bddb-a2cb1b7819b9	3241
Team	9e0ced3f-b8eb-43be-93a3-d21fb6acf086	1426
Poker Face	c50edf48-ac2b-442f-b24f-d2acf775441c	353
Supermassive Black Hole	11c01f77-0931-486e-b31c-1278b4f4441a	1079
I'm Not the Only One	bb76dcf3-9b37-4b75-98e5-5689e24d528f	1266
New Slang	e00edbe8-622a-4295-8a0d-3bbcc1edb0bc	3103
Pompeii	08b7d890-24f7-42c5-9d79-35c409b17586	1053
Faint	a649a288-32ae-4d09-8a9b-22aa508302d4	1402
You Give Love a Bad Name	9bdf4457-2c13-41ff-b2fa-5e2eff855983	1993
One Last Time	9f24c0f7-a644-4074-8fbd-a1dba03de129	1028
I'm Yours	a5a2330e-2fff-4601-a715-6e68a8e98fbf	3164
Blue Jeans	e5977c09-8f5a-46b6-89ea-c7bcaeae8bed	1041
Are You Gonna Be My Girl	029aa90e-06a0-4533-8ab6-70616b88edf8	2262
(Don't Fear) The Reaper	125c117d-a7a1-4dc4-a609-67f31eb11613	3158
Immigrant Song	2cfad207-3f55-4aec-8120-86cf66e34d59	1703
No Surprises	980a426e-623e-4ea5-98c7-008d037a0508	71
Demons	87dede50-097f-4064-9a9b-bd4851363971	1569
Naïve	5923b845-4cd7-4ef0-a5f3-e5548e51f322	418
Nothing Else Matters	df761b66-c829-4646-877f-3ab0862209f0	642
Otherside	7a3e8796-a0b3-4999-b268-4e2d47912e3c	1254
She Moves in Her Own Way	5d4b2f2c-3ec7-41eb-8d7c-b4af1a4b8a63	418
Tears Dry on Their Own	2d3e8469-919e-456c-aabc-3a2a4643ff68	3094
Time Is Running Out	3e038632-10a4-4918-8b09-4fc4f5c89dda	1079
Alejandro	597d8cac-2176-4495-a72f-5b909ee3867b	353
In Da Club	1d44a435-ec6d-4952-8dc9-e78df329c129	1026
Little Wing	a44e79ac-dbc1-470c-b3ad-f17913055a81	2040
Heartless	a9c00a70-bbf1-4a19-be7e-bdb2d4daf456	1550
Flume	1080ccc2-23c0-47e1-8853-cb3c3cc7624e	3085
Rebellion (Lies)	f874c752-65bc-4d50-ac7e-932243ae9f02	1777
It's My Life	1844ff2e-9d6b-4897-9597-69cc945d32ea	1993
House of Cards	29a9d792-151b-4dd4-99ae-25bc853d8895	71
One	23002632-8ec9-4072-b2f8-2b6fec81ed33	885
Lacrymosa	ec2bfed9-5d09-4373-9144-fb065d01b1d1	3096
Knee Socks	e756875e-cc4f-4744-a7b8-c68ee96978fb	1501
Just the Way You Are	c2da4b38-f61d-4488-8100-078d83a7df7d	1594
How to Disappear Completely	740d324e-4356-4116-812d-17ea76a190ce	71
Locked Out of Heaven	9dbd4c26-c4ad-4abe-ba3e-88bfe6750518	1594
Paradise Circus	c4111b7c-dda8-4b6e-9c73-0d04c3b56dbf	3089
Closer	9b2e1441-ab14-446e-865c-c29fe0934a65	3097
Make You Feel My Love	3dcdd899-eb81-482d-b495-45ec72c2d94e	2124
Dark Horse	10a65491-fee0-4494-a56b-960566479e88	692
Man in the Box	1b055a51-eac1-4b06-a28f-d0b8c7a5e65a	3125
Take a Look Around	9e765afa-75f2-4584-9ec3-7fb83ea7b229	1042
Bodies	6fc464e2-c422-48a0-8a26-4fe13f376231	3420
Beautiful Day	f7f264d0-a89b-4682-9cd7-a4e7c37637af	885
21 Guns	a34433bb-7d98-4c87-be9f-4d4a8c0f64e7	1389
Better Together	548bfe47-8d1c-4a4d-8a0f-2f9a4ee6af5b	1342
Common People	b06ecb0c-3629-4f3f-9271-2adc5b69f29b	3249
Hey There Delilah	c98bd54c-454e-4ad1-aa19-90eed19d07e7	3562
Let Down	9f317135-f788-4511-96e8-d00161b4ad6a	71
Tongue Tied	13518cc1-dd43-43bd-9fa8-f9091b99c211	3194
The Mother We Share	a655a9d6-2438-4405-b72b-a74ad7f58249	780
Under Cover of Darkness	592c90d4-3b55-4f0a-a95e-f37b6391d3ae	1005
Sunglasses at Night	292d36af-5c7d-41ae-8542-bb8460e52bfa	3802
Let's Stay Together	0938c54c-bbcb-4cb8-9031-14127fca7cf4	3315
Street Spirit (Fade Out)	be589b9a-f43a-417e-8d34-04cd742eb757	71
Come a Little Closer	b3a10172-a12f-4915-8cc5-b88e22294a9c	729
White Room	d15ba2bd-f227-415f-9c8a-4245a51a6d8f	3202
Pictures of You	9e1b7d33-df24-4c20-9069-8b3e70aaca9a	409
I'm Gonna Be (500 Miles)	0e4a3dd1-7f73-4747-a206-46e6e546e3d0	3677
Where is the love	cbd8bf6c-0492-44e8-a6c9-6184856525e5	3121
No Rain	e901cbeb-61af-4a78-a855-a23ebac6a41a	3476
Sober	d9a13430-1603-4deb-bdc9-2a5ac0406971	770
Cry Me a River	23dd18d5-07da-45c8-8200-0b3e6050fb4d	1072
Guerrilla Radio	3a98b840-1e18-4ef1-80cd-85041534bf1b	74
Dark Fantasy	885ccb38-4057-4d1a-8fb0-52804f79d653	1550
Off to the Races	dcf38068-ebbf-4cac-853e-16d34518f7ee	1041
Ride	56cf24c8-7551-46dd-8746-f42798179155	1041
Forever Young	393d84ef-cfd1-4b75-9b8d-900eddd309cf	1146
When I Was Your Man	126241da-d2cb-42c2-a40e-f30909057647	1594
22	acedac8b-dc8a-4a0c-9a07-36298239bd6d	1465
Babe I'm Gonna Leave You	937e4aec-b4fb-4381-8f34-66be1a4a5f71	1703
Madness	c60b4577-1947-4163-8af4-238ab6ad3f75	1079
Going to California	f0fb5510-32d0-4276-9072-5a208b07d4e8	1703
Sad but True	b74de053-6c19-40cc-8dda-96576f5d913f	642
Perfect Day	56856396-51ec-4e14-903a-3ef478bac052	3150
Something Good	def2883e-5f79-42c8-a25c-40e6a4d72458	3079
Don't Dream It's Over	fdc8759b-203d-4296-89de-1c9ea4da4b26	3443
Feel It All Around	983f22ca-5d35-4763-a7a6-0c0eadfbd192	3188
Rape Me	fd715073-25d5-4905-b9cd-9bdbad3e2dcc	279
I Was Made for Lovin' You	feb5eb5a-a417-4d56-9199-dcbf4c9723c3	24
Ribs	808e54ee-0ab6-48b8-8297-61e8016b8b5c	1426
Primadonna	b50823a0-216f-4557-bd53-0579d256eb2d	3138
I Kissed a Girl	9ed869d7-4297-4033-b47a-afe9476eebf2	692
Paparazzi	7a1040dc-bac0-479c-9921-f43797ed0b81	353
My Hero	fbb2d6eb-0a8b-4822-8e86-c5ed40a03fc7	971
Knockin' on Heaven's Door	f884c8a9-6b9a-41b8-a5f1-a6f1c84f33b3	2154
The Only Exception	d771c353-1ddf-4271-96f7-d36a703a3717	706
Gold on the Ceiling	31107119-485c-49f2-8b27-e3fd5b63a3ba	3086
Red	978b15fa-e23a-464f-96a2-3fb7e09dbb4f	1465
Can't Get You Out of My Head	3c57c74e-b02a-48f2-8233-055b5630fd6a	3191
Heart of Glass	a5b0b955-9d20-42e2-94b0-49f0b3636ea9	3137
Just Like Honey	8331ca7f-45ab-43e0-816c-2b576322bc09	3262
D.A.N.C.E.	b42d9226-f8eb-4762-b654-3136fdf52fbc	3186
No Role Modelz	f47d2a02-51cd-409c-9d57-759fc45000d1	1425
Here Without You	3fd4554f-31d0-4dc4-9483-3faa142eaeb8	1121
Behind Blue Eyes	85c456ac-e32a-4dd2-a697-6dbd6b9a92e0	1042
If I Ain't Got You	224fda72-dd6c-4414-ba43-caed11f1a888	1978
Golden Skans	a1f79f80-7190-4881-ad82-724a351da3d9	3447
Retrograde	b1d5378e-be82-4f61-afd2-028e50c1d2f9	3182
Ain't It Fun	8aa545c4-2cfd-4976-9199-ef7037b462bf	706
400 Lux	5a475783-6a69-4644-bf12-918524174117	1426
Every You Every Me	5f4431b4-7796-412d-90a7-bb30c56afca9	3105
Break Free	67fbace0-a564-402f-90a9-7ee7b6e1c57f	1028
Polly	3f675c29-dfbd-4332-a878-21381b1414be	279
Talking Body	ba0aff15-7701-4c77-a6cd-6e0b151801c6	1961
Tiny Dancer	d63bf39f-ec30-4f9f-b5a1-1397756016a3	2017
Breaking the Law	3c5bdb02-4a6a-49e9-917c-e4f09fe21c0e	396
Hazy Shade Of Winter	7733e4d8-6c9d-4e80-a2fb-6a3c49cb861d	2111
How to Be a Heartbreaker	d0198148-4dc7-4e47-94f2-cf1c81b2a517	3138
Debaser	24a4309d-d49e-433d-9b65-b5305a47f9c7	513
Gimme More	8a6d50cd-fa04-442c-a940-fe27bc65563a	728
Burn It Down	5e54d4be-a83b-41d1-9372-06fa58b4c36d	1402
Your Song	60572fab-c835-4733-aa5a-2864c318c9c8	2017
The Times They Are a-Changin'	32042fae-f9c6-48cd-8084-132b087ae137	1992
Fireflies	e0fb6ca0-d44f-46af-a8c0-5d3db6e0fbe8	3298
Hail to the King	616d5df1-cef3-4dd3-b796-5065e0e4d5ba	1452
Since U Been Gone	1675df7d-f337-4b4a-8ee6-70122723cbcc	1690
Atmosphere	7b744b0b-06ea-4140-bf38-59f74d2c5a8c	3083
Blue Monday	577c95ad-ef66-4f19-9b20-19582af99d99	3087
Barracuda	5805b3d7-eef0-4b96-a7dd-621695f7a35a	3265
Disarm	99479876-9f93-45b8-8e84-caef39f69d4d	431
i	1ff4c6af-044d-4c08-b32b-c007c3f22917	1512
Taro	27028170-7c66-4a9b-9538-0d2ebbf7ec5e	3079
Womanizer	bb2d1754-0d93-41a1-8346-e95dacab304d	728
Airbag	69039a2a-1c62-4a7a-b231-47461afe0123	71
No. 1 Party Anthem	52ba3e3d-157f-400a-a603-6fb00ba3968c	1501
Another Love	84ace94b-c3c9-4d65-a5e6-e13efd30084f	880
Prayer of the Refugee	b9b8684d-c7a6-453c-86db-483dbb00238a	1084
Happy	455732fa-77b5-4ac5-bfa8-18dea06451d7	3268
VCR	57b5c897-cf7d-4a73-b38d-6d5d83c298c8	1319
Breathe Me	894734fb-5666-4be0-9251-14c439b0877e	1583
Alison	71463af2-2a9f-4cdb-a0bf-3ca454f58d56	3120
The Chain	10e465e8-e379-4a5f-8d28-0defe0250b35	149
Stuck in the Middle With You	42f728f2-3811-43af-a3d0-f651056b5bb9	3787
Identikit	d11576f3-1d66-4f59-a8bc-e35f33a4c6c1	71
Ode to Viceroy	8b395199-4145-4b37-b648-92160f4a973e	2065
Today	d1ae87f1-83f4-4297-a796-1cf754cd0df5	431
The Diary of Jane	b91578b3-e46c-4414-abfe-1fec45771ef5	3236
Shout	1a034c7d-9dd7-45b0-95f4-9966f812dc46	392
Sk8er Boi	f06649e9-056a-4e73-9e97-91cd96efb3ba	1172
Like a Prayer	32d2a266-47c4-4cca-9967-54e46137490d	2066
We Can't Stop	e1c56b7a-329d-44cd-96b0-06a77478a2b9	1391
It Was A Good Day	92deb0a9-edc6-4fe0-a55d-e6cd5b5160f5	3354
Ignorance	f87dc257-fa1f-41d4-b630-fd36f9175c3e	706
Still into You	e05db1d3-52c4-4228-90b2-31b271933c29	706
True Love Waits	acfd7a78-0a96-4f1d-9473-79610d1aa1f4	71
Wrecking Ball	8c8b2d45-6043-47c5-8c12-16fb8050817b	1391
Videotape	cbfa2ae7-3a8c-4412-a5c2-9165c01bfde2	71
All Apologies	e95252dd-2fb0-4636-ab49-4ed7d203275b	279
Glory and Gore	b5445d44-0fe4-4cc0-b1de-ad9d1bba4bd6	1426
Undisclosed Desires	cf6af080-1bc0-4a82-90c9-0ecb7e9e4ec4	1079
Houdini	c373d6db-4340-4ec5-891a-8130b4440ded	156
Twist Of Fate	ff4ce83a-4820-4fd3-a1d7-60169b2cb65c	3548
Trouble	99754a32-9dbd-4e39-b6af-6fccb7b0789d	1509
My Own Summer (Shove It)	288296a3-f4a8-44b4-94a9-424daeba362a	3132
Plush	d75cb140-b149-45b2-9f99-d874d79fc7f8	3173
Chocolate	0151cd79-e6f1-4770-9d71-92915268b061	3126
Sonne	f8030bcd-e6e4-48cb-ba0d-58b3a1132ad4	3122
Archie, Marry Me	b15f5111-05e5-416d-b249-e88a472946d5	3153
The Outsider	b21327fd-5406-45b5-9649-8d52a7f3171e	3149
Simple Man	8fe10d36-057f-4754-9ab8-fb34e0ca56bc	2172
A Place for My Head	95dcc4ef-9ec6-4279-a054-6ae73a698742	1402
Points of Authority	712a7c50-73da-4e4f-a255-502110a1232c	1402
Just	ee3dd036-b9cb-44fb-9ce9-3b5f22d31454	71
Burn	bb244164-930b-4d1c-832a-22951805ecdd	248
I Promise	a7df332b-809d-4262-be6c-d2448346c649	71
Owner of a Lonely Heart	3c3cfaaa-b767-4a4d-8b76-a38d39cf0cd8	3251
Fireside	8b748c98-ce3d-4f18-8ead-5d3310bda6ef	1501
Because of You	7f6d291e-3592-499c-ad80-8f73c193b1bd	1690
Heartbeats	9df5dd1d-7630-4ca2-826c-72bce199c615	3273
Pink Moon	d840d505-c0e0-44fe-9c03-3a272cfff88e	3288
S&M	5a5056f9-1bec-426e-bc39-2ba1d22bb13b	999
A.D.H.D	5fb18e9d-fb24-4d96-8410-032d3fc89568	1512
About a Girl	776dbe40-37d4-46db-a809-3d16dee0764f	279
Out of the Black	0fc45923-25ce-45d0-9b8c-c7d1b63155ec	1264
Englishman in New York	20bb3765-3738-46c1-a56c-711699f5f3d2	3207
Need You Tonight	aa12dc94-77b1-4e9b-990f-b2bae959f5e0	3234
Lithium	28e7ee09-f96c-463a-b744-007e94c83a28	3096
X Gon' Give It To Ya	e6dfd07a-923a-4728-94b5-767ec22a541e	955
You Belong with Me	fffea9e9-43bb-4bff-907d-8ff75a54c399	1465
Monkey Gone to Heaven	52012588-8dca-4976-80f1-60c5522d93a9	513
The Ghost In You	be944f5d-1a38-4c26-8175-c30ed27e2c83	3351
Us and Them	1486fb08-f6ac-4e8d-8ba0-13b17aa54980	1247
Highway Star	adf06ed1-d5bb-4666-93f2-dfadf217ab35	950
If I Ever Feel Better	7cc46492-9066-4c3f-8ddf-0f650404d107	2088
Pyramid Song	666879c8-2083-4f64-bd7a-9a15bac75962	71
G.U.Y.	88af7472-b654-496f-9da1-93a49bb7af5d	353
Naked As We Came	3fca465c-7505-4cb8-ae91-33d7df5c13fe	3140
Hypnotize	7ff8a67d-c8e2-4b3a-a045-7ad3561d0605	1394
Adam's Song	ddd07444-546f-49f7-9bc1-f0aa79f0ccf0	1593
Longview	6af5abdb-52b2-4a84-b98f-b06af73b83e0	1389
Ready to Start	bdca7da6-70c5-4786-b4f8-3a4df3dca677	1777
Hey You	daebd800-fe8a-48bf-bfb4-d8655a895dff	1247
Holiday/Boulevard Of Broken Dreams	31035173-2d70-4548-bbb8-6acc3b2269d3	1389
Reflektor	c055e15c-5136-4460-afda-06526ef3caa1	1777
American Pie	208b91ec-3f23-40dd-a815-698061635a34	3672
Stay	77617256-c2ce-46b5-b8e5-9ff7894a5397	999
True	940ad5c5-ea3f-4c13-a5c3-0240da9d26b5	3537
Mad World	49eb0679-0a3d-4be5-9adf-973cd429b9a7	392
The High Road	bd1599ab-10e4-4e40-9329-33d939af70fb	742
It's The Most Wonderful Time Of The Year	2c550fbd-b4fb-42cf-a019-59a67ccff19b	3591
Hall of Fame	9e22a4b9-7e80-4929-a482-c50eb9b3fb19	430
Happy Together	e3d05bf5-f4a1-4b08-b73b-3cd609241270	437
Going Under	149ce41b-88f6-4242-ad9b-e7cf276d0aec	3096
Autumn Sweater	f0ddcd15-b9c2-4674-8455-c9abcbbfd1c0	3166
You're Beautiful	48fc9eb7-0a38-4779-bebe-e33ddaa4688c	1015
Promiscuous	18a6f622-fb42-42b4-82cc-3f8dd428547f	2182
Faust Arp	ffac3cb1-a5e9-4f31-952d-45323f3640d5	71
Drops of Jupiter	7289c48c-dbeb-4556-9110-e7eed0c0bce8	1466
Dance Yrself Clean	aecf84a2-b4f0-4ef8-a6e3-360eeb5f4ff1	1700
Matilda	e7eb2905-7fab-4c0d-a725-d8078544ddf3	3079
Bad Girls	a4bd24da-f083-4462-836a-af73a4ae357e	3135
Behind Blue Eyes	fbf5e719-3fe7-495e-86ae-f5b1aab9af2a	440
Lovesong	1cb233e4-bd40-488e-b20b-1ff88cb9d27e	409
Dreaming of You	a2db5a6a-8402-462f-9718-2247fd1d7b66	406
Warriors	a7d56b31-5348-468a-9ba2-0e26bdc7e873	1569
Don't Know Why	78eea002-3fd6-43ef-9f31-b6b2f25b3feb	3184
Every Other Freckle	be41a277-2203-4fcd-a2dd-9f5b7d79761f	3079
Shuggie	55c2ba1e-d3dd-4258-bef5-0cf015532b51	3336
Helicopter	5ce2cef0-e070-429b-9f98-7f06c9ea57b9	1202
Never Go Back	28a10d43-ff4d-4a5f-9daf-9acce8d5dcb6	3096
Run the World (Girls)	06571c91-a807-4416-9f2e-0505feb57b48	3078
Bound 2	d823ad32-96ee-4ff0-9653-b99c4d39310a	1550
Gorgeous	78983bbd-a1c7-4740-9016-bec613f1dacf	1550
Wicked Game	203ba510-daa7-4389-9ca8-0af3700ef784	3427
Afraid	0191dcb7-6d32-48ad-bd9f-88372832b458	3112
Treasure	b6c33158-52d6-449c-9feb-ff6f658a9008	1594
Runaway	3045069f-f104-4154-8b3f-0b45ec74e77a	1993
Man on the Moon	e99b8408-88c6-4759-a2ae-20849685e307	2101
Time	e1748d2a-8315-4577-9196-b6a6b96fec3b	3115
First	73fbe9e3-b4e5-4992-ba96-bad87fa9d95e	1809
Hot n Cold	5fde9805-f736-42d3-bd6b-dca8d9327148	692
Some Nights	a24e1762-dd57-459a-ae87-32ec2cfabc33	3271
I Won't Give Up	7a49cb65-1f22-4334-b139-6500c2e79ee5	3164
Don't Stop the Music	a5e848c5-7155-4dfc-931d-df4b01f3a989	999
Hoppípolla	b1f000d2-e72f-42b7-99de-494d2e07d7a3	3163
Often	e5dd9ecb-3fd1-4e85-9c4b-521ec87c8840	1482
Cannonball	36545f95-4e32-4f77-976d-bd38d252a4c9	404
Pale Blue Eyes	9c1af8d0-faf6-4758-b4a6-a30f6f869862	3110
Take a Walk	080d1de1-d1d0-4818-b25d-49f9451ab7cb	498
Gold	f7806b65-43ec-41d9-997c-cfb5e2c6abeb	768
Wherever You Will Go	da1a1801-dbca-4036-be4d-373f66f511fb	3878
Holy Diver	f827b4ae-4573-4fe7-ba5a-aeeca572fec5	3356
Bombtrack	92faee9b-652c-4044-94e4-4008527a4a30	74
Inbetween Days	454d3f46-fa77-4d3a-93b7-0987ef19f88c	409
Jump Around	81450c3a-0547-4f72-97d9-f95d325e88fb	3909
Hard to Explain	46bd3ddd-d910-4fa1-8eb5-9d6053f3794b	1005
Lights	84be9afc-5e15-4cbf-81b5-1be9ec60fc51	248
The Heart Wants What It Wants	e03514a9-2481-4daa-9ec2-0f859fb9e1e0	1372
Take It Easy	d5abb4ca-8cd5-468a-bdbc-53f3223bb9be	854
